date_time,sensor_letter,source_file,test,cultivar,plot,plot_type,bio_rep,treatment,pulse_num,temperature,rh
2024-07-31T15:28:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,40.86,96.57
2024-07-31T15:29:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,41.32,96.57
2024-07-31T15:30:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,41.85,96.47
2024-07-31T15:31:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.55,96.44
2024-07-31T15:32:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,43.16,96.45
2024-07-31T15:33:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,43.44,96.47
2024-07-31T15:34:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,43.47,96.42
2024-07-31T15:35:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,43.31,96.46
2024-07-31T15:36:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,43.26,96.48
2024-07-31T15:37:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,43.34,96.5
2024-07-31T15:38:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,43.42,96.54
2024-07-31T15:39:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,43.24,96.57
2024-07-31T15:40:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,43.07,96.59
2024-07-31T15:41:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.9,96.67
2024-07-31T15:42:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.73,96.77
2024-07-31T15:43:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.66,96.81
2024-07-31T15:44:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.48,96.84
2024-07-31T15:45:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.31,96.89
2024-07-31T15:46:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.04,97.01
2024-07-31T15:47:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,41.8,97.22
2024-07-31T15:48:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,41.77,97.33
2024-07-31T15:49:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,41.81,97.44
2024-07-31T15:50:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.24,97.49
2024-07-31T15:51:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.75,97.52
2024-07-31T15:52:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.75,97.54
2024-07-31T15:53:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.7,97.57
2024-07-31T15:54:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.63,97.56
2024-07-31T15:55:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.01,97.68
2024-07-31T15:56:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,41.67,98.05
2024-07-31T15:57:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,41.57,98.18
2024-07-31T15:58:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,41.85,98.34
2024-07-31T15:59:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.34,98.25
2024-07-31T16:00:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,41.71,97.97
2024-07-31T16:01:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,39.83,97.76
2024-07-31T16:02:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,39.34,98.09
2024-07-31T16:03:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,39.11,98.45
2024-07-31T16:04:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,39.55,98.35
2024-07-31T16:05:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,40.36,98.21
2024-07-31T16:06:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,40.86,98.09
2024-07-31T16:07:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,41.27,97.9
2024-07-31T16:08:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,41.44,97.85
2024-07-31T16:09:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,41.34,97.85
2024-07-31T16:10:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,41.28,97.84
2024-07-31T16:11:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,41.63,97.84
2024-07-31T16:12:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,41.89,97.77
2024-07-31T16:13:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.14,97.73
2024-07-31T16:14:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.36,97.63
2024-07-31T16:15:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.4,97.66
2024-07-31T16:16:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.39,97.63
2024-07-31T16:17:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.23,97.67
2024-07-31T16:18:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.11,97.77
2024-07-31T16:19:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.16,97.9
2024-07-31T16:20:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.4,97.97
2024-07-31T16:21:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.25,98.03
2024-07-31T16:22:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.07,98.03
2024-07-31T16:23:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,41.95,97.3
2024-07-31T16:24:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,41.92,97.93
2024-07-31T16:25:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.07,98.14
2024-07-31T16:26:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.48,98.34
2024-07-31T16:27:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.63,97.97
2024-07-31T16:28:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.69,97.45
2024-07-31T16:29:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.68,97.04
2024-07-31T16:30:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,42.95,97.43
2024-07-31T16:31:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,43.24,96.71
2024-07-31T16:32:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,43.41,95.63
2024-07-31T16:33:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,43.28,92.2
2024-07-31T16:34:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,43.21,87.88
2024-07-31T16:35:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,43.19,87.19
2024-07-31T16:36:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,43.37,90.76
2024-07-31T16:37:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,43.72,91.24
2024-07-31T16:38:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,43.95,89.78
2024-07-31T16:39:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,44.11,88.28
2024-07-31T16:40:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,44.14,76.6
2024-07-31T16:41:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,44.13,75.55
2024-07-31T16:42:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,44.21,71.75
2024-07-31T16:43:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,44.26,82.82
2024-07-31T16:44:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,44.5,83.71
2024-07-31T16:45:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,44.65,82.82
2024-07-31T16:46:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,44.91,90.66
2024-07-31T16:47:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.14,87.66
2024-07-31T16:48:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.3,90.28
2024-07-31T16:49:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.42,89.7
2024-07-31T16:50:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.56,90.17
2024-07-31T16:51:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.57,86.27
2024-07-31T16:52:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.48,68.41
2024-07-31T16:53:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.5,76.77
2024-07-31T16:54:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.63,82.25
2024-07-31T16:55:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.87,88.19
2024-07-31T16:56:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,46.05,91.38
2024-07-31T16:57:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,46.12,88.37
2024-07-31T16:58:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,46.09,86.08
2024-07-31T16:59:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,46.08,85.73
2024-07-31T17:00:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,46.07,85.91
2024-07-31T17:01:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.92,78.17
2024-07-31T17:02:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.78,77.49
2024-07-31T17:03:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.8,82.18
2024-07-31T17:04:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.89,86.94
2024-07-31T17:05:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.93,86.52
2024-07-31T17:06:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.86,84.15
2024-07-31T17:07:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.66,72.56
2024-07-31T17:08:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.48,74
2024-07-31T17:09:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.39,75.06
2024-07-31T17:10:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.36,76.61
2024-07-31T17:11:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.33,70.99
2024-07-31T17:12:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.34,66.55
2024-07-31T17:13:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.39,78.95
2024-07-31T17:14:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.33,74.74
2024-07-31T17:15:00Z,A,A_20240731,A2,Stevens,OTC 1,OTC,1,A,2,45.34,81.32
2024-07-31T18:37:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,33.79,76.88
2024-07-31T18:38:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,33.73,78.6
2024-07-31T18:39:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,33.74,84.6
2024-07-31T18:40:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,33.86,87.09
2024-07-31T18:41:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34.12,92.21
2024-07-31T18:42:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34.1,79.72
2024-07-31T18:43:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34.21,74.74
2024-07-31T18:44:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34.3,70.81
2024-07-31T18:45:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34.42,77.4
2024-07-31T18:46:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34.8,91.61
2024-07-31T18:47:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.55,94.92
2024-07-31T18:48:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,36.3,95.72
2024-07-31T18:49:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,36.37,94.88
2024-07-31T18:50:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.79,83.3
2024-07-31T18:51:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.68,73.79
2024-07-31T18:52:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.7,69.68
2024-07-31T18:53:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.68,69.22
2024-07-31T18:54:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.68,71.85
2024-07-31T18:55:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.81,74.13
2024-07-31T18:56:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.89,68.75
2024-07-31T18:57:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.85,68.03
2024-07-31T18:58:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.75,63.37
2024-07-31T18:59:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.55,61.93
2024-07-31T19:00:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.41,62.46
2024-07-31T19:01:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.3,62.59
2024-07-31T19:02:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.22,62.29
2024-07-31T19:03:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.09,62.5
2024-07-31T19:04:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.06,73.7
2024-07-31T19:05:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.06,68.6
2024-07-31T19:06:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.35,89.37
2024-07-31T19:07:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.88,94.23
2024-07-31T19:08:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,36.86,96.5
2024-07-31T19:09:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,38.24,97.22
2024-07-31T19:10:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,39.34,97.31
2024-07-31T19:11:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,39.69,97.02
2024-07-31T19:12:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,39.61,96.57
2024-07-31T19:13:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,39.09,95.23
2024-07-31T19:14:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,38.23,94.17
2024-07-31T19:15:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,37.92,89.89
2024-07-31T19:16:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,38.18,90.77
2024-07-31T19:17:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,38.56,87.69
2024-07-31T19:18:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,38.96,88.37
2024-07-31T19:19:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,39.62,95.6
2024-07-31T19:20:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,39.81,91.62
2024-07-31T19:21:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,39.83,69.95
2024-07-31T19:22:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,39.83,60.86
2024-07-31T19:23:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,39.73,56.89
2024-07-31T19:24:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,39.67,57.1
2024-07-31T19:25:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,39.59,61.47
2024-07-31T19:26:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,39.5,56.7
2024-07-31T19:27:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,39.41,58.09
2024-07-31T19:28:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,39.3,62.56
2024-07-31T19:29:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,39.21,56.73
2024-07-31T19:30:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,39.17,67.95
2024-07-31T19:31:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,39.22,65.84
2024-07-31T19:32:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,39,58.27
2024-07-31T19:33:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,38.92,68.48
2024-07-31T19:34:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,38.66,56.72
2024-07-31T19:35:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,38.39,54.96
2024-07-31T19:36:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,38.16,55.19
2024-07-31T19:37:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,37.96,57.89
2024-07-31T19:38:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,37.76,56.42
2024-07-31T19:39:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,37.57,59.73
2024-07-31T19:40:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,37.42,61.96
2024-07-31T19:41:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,37.3,69.97
2024-07-31T19:42:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,37.52,89.61
2024-07-31T19:43:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,38.24,94.98
2024-07-31T19:44:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,38.74,91.98
2024-07-31T19:45:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,38.07,65.13
2024-07-31T19:46:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,37.95,62.94
2024-07-31T19:47:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,37.91,62.13
2024-07-31T19:48:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,37.88,58.55
2024-07-31T19:49:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,37.78,56.18
2024-07-31T19:50:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,37.61,54.9
2024-07-31T19:51:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,37.41,59.26
2024-07-31T19:52:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,37.16,55.04
2024-07-31T19:53:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,36.83,54.89
2024-07-31T19:54:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,36.55,62.19
2024-07-31T19:55:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,36.66,75.3
2024-07-31T19:56:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,36.75,78.69
2024-07-31T19:57:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,36.61,60.93
2024-07-31T19:58:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,36.41,61.51
2024-07-31T19:59:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,36.17,58.89
2024-07-31T20:00:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.94,60.79
2024-07-31T20:01:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.82,60.81
2024-07-31T20:02:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.6,64.19
2024-07-31T20:03:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.63,66.28
2024-07-31T20:04:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.49,60.87
2024-07-31T20:05:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.36,63.11
2024-07-31T20:06:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.19,59.39
2024-07-31T20:07:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34.96,62.54
2024-07-31T20:08:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34.77,62.81
2024-07-31T20:09:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34.71,66.52
2024-07-31T20:10:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34.71,62.19
2024-07-31T20:11:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34.57,62.21
2024-07-31T20:12:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34.42,63.86
2024-07-31T20:13:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34.33,62.79
2024-07-31T20:14:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34.18,62.83
2024-07-31T20:15:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34.07,66.74
2024-07-31T20:16:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34.08,71.37
2024-07-31T20:17:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34.25,79.44
2024-07-31T20:18:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34.12,66.51
2024-07-31T20:19:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,33.97,68.26
2024-07-31T20:20:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34,71.57
2024-07-31T20:21:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,34.01,65.88
2024-07-31T20:22:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,33.93,64.2
2024-07-31T20:23:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,33.81,66.67
2024-07-31T20:24:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,33.74,63.66
2024-07-31T20:25:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,33.66,63.78
2024-07-31T20:26:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,33.56,65.45
2024-07-31T20:27:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,33.58,65.53
2024-07-31T20:28:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,33.55,64.8
2024-07-31T20:29:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,33.4,64.27
2024-07-31T20:30:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,33.27,65.42
2024-07-31T20:31:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,33.17,65.61
2024-07-31T20:32:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,33.11,66.93
2024-07-31T20:33:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,33.14,74.21
2024-07-31T20:34:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,33.33,79.72
2024-07-31T20:35:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,33.94,93.78
2024-07-31T20:36:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.51,96.45
2024-07-31T20:37:00Z,A,A_20240731,A2,MQ,OTC 1,OTC,1,A,2,35.39,90.62
2024-08-07T15:02:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,23.05,79.01
2024-08-07T15:03:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,22.85,79.27
2024-08-07T15:04:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,22.73,80.39
2024-08-07T15:05:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,22.66,82.47
2024-08-07T15:06:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,22.72,88.56
2024-08-07T15:07:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,23.12,93.95
2024-08-07T15:08:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,23.88,96.5
2024-08-07T15:09:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,24.9,97.06
2024-08-07T15:10:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,25.56,97.11
2024-08-07T15:11:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,26.08,97.42
2024-08-07T15:12:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,26.49,97.69
2024-08-07T15:13:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,27.42,97.85
2024-08-07T15:14:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,29.11,97.84
2024-08-07T15:15:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,30.87,97.77
2024-08-07T15:16:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,31.92,97.8
2024-08-07T15:17:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,32.81,97.76
2024-08-07T15:18:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,33.9,97.71
2024-08-07T15:19:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,34.63,97.71
2024-08-07T15:20:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,34.73,97.7
2024-08-07T15:21:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,35.26,97.66
2024-08-07T15:22:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,35.24,97.66
2024-08-07T15:23:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,35.79,97.6
2024-08-07T15:24:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,35.83,97.63
2024-08-07T15:25:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,35.6,97.65
2024-08-07T15:26:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,34.49,97.65
2024-08-07T15:27:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,33.59,97.73
2024-08-07T15:28:00Z,A,A_20240807,B1,MQ,OTC 1,OTC,1,B,1,34.54,97.46
